LAT,LONG,DMS_LAT,DMS_LONG,FC,DSG,PC,CC1,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD
-7.8,-52.8,7:48:00S,52:48:00W,H,FLLS,,BR,N,,,,CACHOEIRAPRIMEIRAPANCADA,Cachoeira Primeira Pancada,Cachoeira Primeira Pancada,PRIMEIRAPANCADA CACHOEIRA,"Primeira Pancada, Cachoeira","Primeira Pancada, Cachoeira",,17/12/1993,12345,1,,
-1.366667,-58.266667,1:22:00S,58:16:00W,H,FLLS,,BR,N,,,,PRIMEIRACACHOEIRA,Primeira Cachoeira,Primeira Cachoeira,PRIMEIRACACHOEIRA,Primeira Cachoeira,Primeira Cachoeira,,17/12/1993,12345,1,,
-1.366667,-58.266667,1:22:00S,58:16:00W,H,FLLS,,BR,V,,,,RAPIDOGURGALHO,Rapido Gurgalho,Rapido Gurgalho,GURGALHO RAPIDO,"Gurgalho, Rapido","Gurgalho, Rapido",,17/12/1993,12345,,,
-8.7,-58.2,8:42:00S,58:12:00W,H,FLLS,,BR,N,,,,CACHOEIRADASQUEDAS,Cachoeira das Quedas,Cachoeira das Quedas,QUEDAS CACHOEIRADAS,"Quedas, Cachoeira das","Quedas, Cachoeira das",,17/12/1993,12345,1,,
-8.6,-55.1,8:36:00S,55:06:00W,H,FLLS,,BR,N,,,,CACHOEIRAMATRINCHAO,Cachoeira Matrinchão,Cachoeira Matrinchao,MATRINCHAO CACHOEIRA,"Matrinchão, Cachoeira","Matrinchao, Cachoeira",,17/12/1993,12345,1,,
-8.6,-55.1,8:36:00S,55:06:00W,H,FLLS,,BR,V,,,,CACHOEIRAMATRINCHA,Cachoeira Matrinchã,Cachoeira Matrincha,MATRINCHA CACHOEIRA,"Matrinchã, Cachoeira","Matrincha, Cachoeira",,17/12/1993,12345,,,
0.55,-53.15,0:33:00N,53:09:00W,H,FLLS,,BR,N,,,,CACHOEIRAMUCURU,Cachoeira Mucuru,Cachoeira Mucuru,MUCURU CACHOEIRA,"Mucuru, Cachoeira","Mucuru, Cachoeira",,17/12/1993,12345,1,,
0.216667,-68.516667,0:13:00N,68:31:00W,H,FLLS,,BR,N,,,,CACHOEIRAPINUPIRAI,Cachoeira Pinupiraí,Cachoeira Pinupirai,PINUPIRAI CACHOEIRA,"Pinupiraí, Cachoeira","Pinupirai, Cachoeira",,17/12/1993,12345,1,,
-11.366667,-60.466667,11:22:00S,60:28:00W,H,FLLS,,BR,N,,,,CACHOEIRAQUARTZITO,Cachoeira Quartzito,Cachoeira Quartzito,QUARTZITO CACHOEIRA,"Quartzito, Cachoeira","Quartzito, Cachoeira",,17/12/1993,12345,1,,
-8.683333,-58.333333,8:41:00S,58:20:00W,H,FLLS,,BR,V,,,,CACHOEIRADASARSAL,Cachoeira da Sarsal,Cachoeira da Sarsal,SARSAL CACHOEIRADA,"Sarsal, Cachoeira da","Sarsal, Cachoeira da",,17/12/1993,12345,,,
-8.683333,-58.333333,8:41:00S,58:20:00W,H,FLLS,,BR,N,,,,CACHOEIRASALSAL,Cachoeira Salsal,Cachoeira Salsal,SALSAL CACHOEIRA,"Salsal, Cachoeira","Salsal, Cachoeira",,17/12/1993,12345,1,,
-10.716667,-61.9,10:43:00S,61:54:00W,H,FLLS,,BR,N,,,,CACHOEIRASAOCARLOS,Cachoeira São Carlos,Cachoeira Sao Carlos,SAOCARLOS CACHOEIRA,"São Carlos, Cachoeira","Sao Carlos, Cachoeira",,17/12/1993,12345,1,,
-8.916667,-58.55,8:55:00S,58:33:00W,H,FLLS,,BR,N,,,,CACHOEIRASAOCARLOS,Cachoeira São Carlos,Cachoeira Sao Carlos,SAOCARLOS CACHOEIRA,"São Carlos, Cachoeira","Sao Carlos, Cachoeira",,17/12/1993,12345,1,,
-1.033333,-57.05,1:02:00S,57:03:00W,H,FLLS,,BR,N,,,,CACHOEIRAQUEBRAPOTE,Cachoeira Quebra-Pote,Cachoeira Quebra-Pote,QUEBRAPOTE CACHOEIRA,"Quebra-Pote, Cachoeira","Quebra-Pote, Cachoeira",,17/12/1993,12345,1,,
-8.433333,-58.116667,8:26:00S,58:07:00W,H,FLLS,,BR,V,,,,CACHOEIRASAOFLORCENCIO,Cachoeira São Florcencio,Cachoeira Sao Florcencio,SAOFLORCENCIO CACHOEIRA,"São Florcencio, Cachoeira","Sao Florcencio, Cachoeira",,17/12/1993,12345,,,
-8.433333,-58.116667,8:26:00S,58:07:00W,H,FLLS,,BR,N,,,,CACHOEIRASAOFLORENCIO,Cachoeira São Florêncio,Cachoeira Sao Florencio,SAOFLORENCIO CACHOEIRA,"São Florêncio, Cachoeira","Sao Florencio, Cachoeira",,17/12/1993,12345,1,,
-9.216667,-57,9:13:00S,57:00:00W,H,FLLS,,BR,N,,,,CACHOEIRADAPERDICAO,Cachoeira da Perdicão,Cachoeira da Perdicao,PERDICAO CACHOEIRADA,"Perdicão, Cachoeira da","Perdicao, Cachoeira da",,17/12/1993,12345,1,,
-1.516667,-54.4,1:31:00S,54:24:00W,H,FLLS,,BR,N,,,,CACHOEIRADALONTRA,Cachoeira da Lontra,Cachoeira da Lontra,LONTRA CACHOEIRADA,"Lontra, Cachoeira da","Lontra, Cachoeira da",,17/12/1993,12345,1,,
-1.5,-54.783333,1:30:00S,54:47:00W,H,FLLS,,BR,N,,,,CACHOEIRADALONTRA,Cachoeira da Lontra,Cachoeira da Lontra,LONTRA CACHOEIRADA,"Lontra, Cachoeira da","Lontra, Cachoeira da",,17/12/1993,12345,1,,
-9.333333,-64.716667,9:20:00S,64:43:00W,H,FLLS,,BR,N,,,,SALTODOJIRAU,Salto do Jirau,Salto do Jirau,JIRAU SALTODO,"Jirau, Salto do","Jirau, Salto do",,17/12/1993,12345,1,,
-9.333333,-64.716667,9:20:00S,64:43:00W,H,FLLS,,BR,V,,,,SALTODEGIRAO,Salto de Girão,Salto de Girao,GIRAO SALTODE,"Girão, Salto de","Girao, Salto de",,17/12/1993,12345,,,
-9.333333,-64.716667,9:20:00S,64:43:00W,H,FLLS,,BR,V,,,,SALTODOGIRAO,Salto do Giráo,Salto do Girao,GIRAO SALTODO,"Giráo, Salto do","Girao, Salto do",,17/12/1993,12345,,,
-9.333333,-64.716667,9:20:00S,64:43:00W,H,FLLS,,BR,V,,,,SALTODECOATI,Salto de Coati,Salto de Coati,COATI SALTODE,"Coati, Salto de","Coati, Salto de",,17/12/1993,12345,,,
-18.333333,-42.3,18:20:00S,42:18:00W,H,FLLS,,BR,N,por,,Cachoeira,CACHOEIRASANTACRUZ,Cachoeira Santa Cruz,Cachoeira Santa Cruz,SANTACRUZ CACHOEIRA,"Santa Cruz, Cachoeira","Santa Cruz, Cachoeira",,17/12/1993,12345,1,,
-8.616667,-58.366667,8:37:00S,58:22:00W,H,FLLS,,BR,N,,,,CACHOEIRADESAOLUCAS,Cachoeira de São Lucas,Cachoeira de Sao Lucas,SAOLUCAS CACHOEIRADE,"São Lucas, Cachoeira de","Sao Lucas, Cachoeira de",,17/12/1993,12345,1,,
4.266667,-61.066667,4:16:00N,61:04:00W,H,FLLS,,BR,N,,,,CACHOEIRAPORAQUE,Cachoeira Poraque,Cachoeira Poraque,PORAQUE CACHOEIRA,"Poraque, Cachoeira","Poraque, Cachoeira",,17/12/1993,12345,1,,
3.916667,-62.016667,3:55:00N,62:01:00W,H,FLLS,,BR,V,,,,CACHOEIRADOSECTOR,Cachoeira do Sector,Cachoeira do Sector,SECTOR CACHOEIRADO,"Sector, Cachoeira do","Sector, Cachoeira do",,17/12/1993,12345,,,
3.916667,-62.016667,3:55:00N,62:01:00W,H,FLLS,,BR,N,,,,CACHOEIRADOSETOR,Cachoeira do Setor,Cachoeira do Setor,SETOR CACHOEIRADO,"Setor, Cachoeira do","Setor, Cachoeira do",,17/12/1993,12345,1,,
3.916667,-62.016667,3:55:00N,62:01:00W,H,FLLS,,BR,V,,,,CACHOEIRADOSECTOR,Cachoeira do Sector,Cachoeira do Sector,SECTOR CACHOEIRADO,"Sector, Cachoeira do","Sector, Cachoeira do",,17/12/1993,12345,,,
-7.3,-58.683333,7:18:00S,58:41:00W,H,FLLS,,BR,N,,,,CACHOEIRASUCURIU,Cachoeira Sucuriú,Cachoeira Sucuriu,SUCURIU CACHOEIRA,"Sucuriú, Cachoeira","Sucuriu, Cachoeira",,17/12/1993,12345,1,,
-7.3,-58.683333,7:18:00S,58:41:00W,H,FLLS,,BR,V,,,,CACHOEIRASUCURIJU,Cachoeira Sucuriju,Cachoeira Sucuriju,SUCURIJU CACHOEIRA,"Sucuriju, Cachoeira","Sucuriju, Cachoeira",,17/12/1993,12345,,,
-25.683333,-53.833333,25:41:00S,53:50:00W,H,FLLS,,BR,N,,,,SALTOPATRICIO,Salto Patricio,Salto Patricio,PATRICIO SALTO,"Patricio, Salto","Patricio, Salto",,22/06/1994,12345,,,
-25.683333,-53.833333,25:41:00S,53:50:00W,H,FLLS,,BR,N,,,,SALTOSAOPATRICIO,Salto São Patrício,Salto Sao Patricio,SAOPATRICIO SALTO,"São Patrício, Salto","Sao Patricio, Salto",,22/06/1994,12345,1,,
-1,-56.066667,1:00:00S,56:04:00W,H,FLLS,,BR,N,,,,CACHOEIRADOINFERNO,Cachoeira do Inferno,Cachoeira do Inferno,INFERNO CACHOEIRADO,"Inferno, Cachoeira do","Inferno, Cachoeira do",,17/12/1993,12345,1,,
4.266667,-61.066667,4:16:00N,61:04:00W,H,FLLS,,BR,V,,,,CACHOEIRAPIRACUA,Cachoeira Piracuâ,Cachoeira Piracua,PIRACUA CACHOEIRA,"Piracuâ, Cachoeira","Piracua, Cachoeira",,17/12/1993,12345,,,
-7.7,-58.716667,7:42:00S,58:43:00W,H,FLLS,,BR,N,,,,CACHOEIRADOINFERNO,Cachoeira do Inferno,Cachoeira do Inferno,INFERNO CACHOEIRADO,"Inferno, Cachoeira do","Inferno, Cachoeira do",,17/12/1993,12345,1,,
-8.4,-60.783333,8:24:00S,60:47:00W,H,FLLS,,BR,N,,,,CACHOEIRADOINFERNINHO,Cachoeira do Inferninho,Cachoeira do Inferninho,INFERNINHO CACHOEIRADO,"Inferninho, Cachoeira do","Inferninho, Cachoeira do",,17/12/1993,12345,1,,
-8.483333,-60.783333,8:29:00S,60:47:00W,H,FLLS,,BR,N,,,,CACHOEIRAINFERNAO,Cachoeira Infernão,Cachoeira Infernao,INFERNAO CACHOEIRA,"Infernão, Cachoeira","Infernao, Cachoeira",,17/12/1993,12345,1,,
-19.983333,-50.883333,19:59:00S,50:53:00W,H,FLLS,,BR,V,,,Salto,SALTODAONCA,Salto da Onça,Salto da Onca,ONCA SALTODA,"Onça, Salto da","Onca, Salto da",,17/12/1993,12345,,,
-19.983333,-50.883333,19:59:00S,50:53:00W,H,FLLS,,BR,V,,,Cachoeira,CACHOEIRAJACI,Cachoeira Jaci,Cachoeira Jaci,JACI CACHOEIRA,"Jaci,Cachoeira","Jaci,Cachoeira",,17/12/1993,12345,,,
-19.983333,-50.883333,19:59:00S,50:53:00W,H,FLLS,,BR,V,,,Cachoeira,CACHOEIRADOJACU,Cachoeira do Jacu,Cachoeira do Jacu,JACU CACHOEIRADO,"Jacu, Cachoeira do","Jacu, Cachoeira do",,17/12/1993,12345,,,
-19.983333,-50.883333,19:59:00S,50:53:00W,H,FLLS,,BR,N,por,,Cachoeira,CACHOEIRADAONCA,Cachoeira da Onça,Cachoeira da Onca,ONCA CACHOEIRADA,"Onça, Cachoeira da","Onca, Cachoeira da",,17/12/1993,12345,1,,
-9.233333,-61.933333,9:14:00S,61:56:00W,H,FLLS,,BR,V,,,,CACHOEIRADASLAGES,Cachoeira das Lages,Cachoeira das Lages,LAGES CACHOEIRADAS,"Lages, Cachoeira das","Lages, Cachoeira das",,17/12/1993,12345,,,
-9.233333,-61.933333,9:14:00S,61:56:00W,H,FLLS,,BR,N,,,,CACHOEIRADASLAJES,Cachoeira das Lajes,Cachoeira das Lajes,LAJES CACHOEIRADAS,"Lajes, Cachoeira das","Lajes, Cachoeira das",,17/12/1993,12345,1,,
-0.183333,-54.65,0:11:00S,54:39:00W,H,FLLS,,BR,N,,,Cachoeira,CACHOEIRADASLAJES,Cachoeira das Lajes,Cachoeira das Lajes,LAJES CACHOEIRADAS,"Lajes, Cachoeira das","Lajes, Cachoeira das",,26/02/2002,123456789,1,,
-0.183333,-54.65,0:11:00S,54:39:00W,H,FLLS,,BR,V,,,,CACHOEIRADOSLAGES,Cachoeira dos Lages,Cachoeira dos Lages,LAGES CACHOEIRADOS,"Lages, Cachoeira dos","Lages, Cachoeira dos",,26/02/2002,123456789,,,
-0.183333,-54.65,0:11:00S,54:39:00W,H,FLLS,,BR,V,,,,CACHOEIRADALAJE,Cachoeira da Laje,Cachoeira da Laje,LAJE CACHOEIRADA,"Laje, Cachoeira da","Laje, Cachoeira da",,26/02/2002,123456789,,,
-0.016667,-67.2,0:01:00S,67:12:00W,H,FLLS,,BR,N,,,,CACHOEIRAMARAPATO,Cachoeira Marapato,Cachoeira Marapato,MARAPATO CACHOEIRA,"Marapato, Cachoeira","Marapato, Cachoeira",,17/12/1993,12345,1,,
-4.45,-56.233333,4:27:00S,56:14:00W,H,FLLS,,BR,V,,,,CACHOEIRAMARANHAOSINHO,Cachoeira Maranhão-sinho,Cachoeira Maranhao-sinho,MARANHAOSINHO CACHOEIRA,"Maranhão-sinho, Cachoeira","Maranhao-sinho, Cachoeira",,17/12/1993,12345,,,
-4.45,-56.233333,4:27:00S,56:14:00W,H,FLLS,,BR,N,,,,CACHOEIRAMARANHAOZINHO,Cachoeira Maranhãozinho,Cachoeira Maranhaozinho,MARANHAOZINHO CACHOEIRA,"Maranhãozinho, Cachoeira","Maranhaozinho, Cachoeira",,17/12/1993,12345,1,,
-4.466667,-56.216667,4:28:00S,56:13:00W,H,FLLS,,BR,N,,,,CACHOEIRAMARANHAOGRANDE,Cachoeira Maranhão Grande,Cachoeira Maranhao Grande,MARANHAOGRANDE CACHOEIRA,"Maranhão Grande, Cachoeira","Maranhao Grande, Cachoeira",,17/12/1993,12345,1,,
-4.466667,-56.216667,4:28:00S,56:13:00W,H,FLLS,,BR,V,,,,CACHOEIRAMARANHAO,Cachoeira Maranhão,Cachoeira Maranhao,MARANHAO CACHOEIRA,"Maranhão, Cachoeira","Maranhao, Cachoeira",,17/12/1993,12345,,,
-8.5,-58.366667,8:30:00S,58:22:00W,H,FLLS,,BR,N,,,,CACHOEIRADESANTAIRIA,Cachoeira de Santa Iria,Cachoeira de Santa Iria,SANTAIRIA CACHOEIRADE,"Santa Iria, Cachoeira de","Santa Iria, Cachoeira de",,17/12/1993,12345,1,,
-18.816667,-54.516667,18:49:00S,54:31:00W,H,FLLS,,BR,N,por,,Cachoeira,CACHOEIRADOROBALO,Cachoeira do Robalo,Cachoeira do Robalo,ROBALO CACHOEIRADO,"Robalo, Cachoeira do","Robalo, Cachoeira do",,17/12/1993,12345,1,,
-3.216667,-49.083333,3:13:00S,49:05:00W,H,FLLS,,BR,N,,,,CACHOEIRAJARARACA,Cachoeira Jararaca,Cachoeira Jararaca,JARARACA CACHOEIRA,"Jararaca, Cachoeira","Jararaca, Cachoeira",,17/12/1993,12345,1,,
1.633333,-69.066667,1:38:00N,69:04:00W,H,FLLS,,BR,N,,,,CACHOEIRAMATAPI,Cachoeira Matapi,Cachoeira Matapi,MATAPI CACHOEIRA,"Matapi, Cachoeira","Matapi, Cachoeira",,17/12/1993,12345,1,,
1.116667,-62.9,1:07:00N,62:54:00W,H,FLLS,,BR,N,,,,CACHOEIRAMATAPI,Cachoeira Matapi,Cachoeira Matapi,MATAPI CACHOEIRA,"Matapi, Cachoeira","Matapi, Cachoeira",,17/12/1993,12345,1,,
-18.683333,-40.45,18:41:00S,40:27:00W,H,FLLS,,BR,N,por,,Cachoeira,CACHOEIRADAONCA,Cachoeira da Onça,Cachoeira da Onca,ONCA CACHOEIRADA,"Onça, Cachoeira da","Onca, Cachoeira da",,17/12/1993,12345,1,,
-7.783333,-58.783333,7:47:00S,58:47:00W,H,FLLS,,BR,N,,,,CACHOEIRADAONCA,Cachoeira da Onça,Cachoeira da Onca,ONCA CACHOEIRADA,"Onça, Cachoeira da","Onca, Cachoeira da",,17/12/1993,12345,1,,
-0.6,-54.633333,0:36:00S,54:38:00W,H,FLLS,,BR,N,,,,CACHOEIRADAONCA,Cachoeira da Onça,Cachoeira da Onca,ONCA CACHOEIRADA,"Onça, Cachoeira da","Onca, Cachoeira da",,17/12/1993,12345,1,,
3.316667,-61.6,3:19:00N,61:36:00W,H,FLLS,,BR,N,,,,CACHOEIRAPEDRAGRANDE,Cachoeira Pedra Grande,Cachoeira Pedra Grande,PEDRAGRANDE CACHOEIRA,"Pedra Grande, Cachoeira","Pedra Grande, Cachoeira",,17/12/1993,12345,1,,
3.45,-60.6,3:27:00N,60:36:00W,H,FLLS,,BR,N,,,,CACHOEIRAPOCOGRANDE,Cachoeira Poço Grande,Cachoeira Poco Grande,POCOGRANDE CACHOEIRA,"Poço Grande, Cachoeira","Poco Grande, Cachoeira",,17/12/1993,12345,1,,
-22.166667,-44.216667,22:10:00S,44:13:00W,H,FLLS,,BR,N,por,,Cachoeira,CACHOEIRADOPOCOFUNDO,Cachoeira do Poço Fundo,Cachoeira do Poco Fundo,POCOFUNDO CACHOEIRADO,"Poço Fundo, Cachoeira do","Poco Fundo, Cachoeira do",,17/12/1993,12345,1,,
-16.166667,-45.85,16:10:00S,45:51:00W,H,FLLS,,BR,N,por,,Cachoeira,CACHOEIRAPOCOFUNDO,Cachoeira Poço Fundo,Cachoeira Poco Fundo,POCOFUNDO CACHOEIRA,"Poço Fundo, Cachoeira","Poco Fundo, Cachoeira",,17/12/1993,12345,1,,
-7.683333,-53.533333,7:41:00S,53:32:00W,H,FLLS,,BR,N,,,,CACHOEIRASOLIDAO,Cachoeira Solidão,Cachoeira Solidao,SOLIDAO CACHOEIRA,"Solidão, Cachoeira","Solidao, Cachoeira",,17/12/1993,12345,1,,
0.366667,-54.683333,0:22:00N,54:41:00W,H,FLLS,,BR,N,,,,CACHOEIRADASPEDRASSOLTAS,Cachoeira das Pedras Soltas,Cachoeira das Pedras Soltas,PEDRASSOLTAS CACHOEIRADAS,"Pedras Soltas, Cachoeira das","Pedras Soltas, Cachoeira das",,17/12/1993,12345,1,,
1.25,-62.466667,1:15:00N,62:28:00W,H,FLLS,,BR,N,,,,CACHOEIRAJAMARU,Cachoeira Jamaru,Cachoeira Jamaru,JAMARU CACHOEIRA,"Jamaru, Cachoeira","Jamaru, Cachoeira",,17/12/1993,12345,1,,
-12.716667,-60.866667,12:43:00S,60:52:00W,H,FLLS,,BR,N,,,,CACHOEIRAQUINZEDENOVEMBRO,Cachoeira Quinze de Novembro,Cachoeira Quinze de Novembro,QUINZEDENOVEMBRO CACHOEIRA,"Quinze de Novembro, Cachoeira","Quinze de Novembro, Cachoeira",,17/12/1993,12345,1,,
-12.716667,-60.866667,12:43:00S,60:52:00W,H,FLLS,,BR,V,,,,CACHOEIRAbfDONOVEMBRO,Cachoeira 15 do Novembro,Cachoeira 15 do Novembro,bfDONOVEMBRO CACHOEIRA,"15 do Novembro, Cachoeira","15 do Novembro, Cachoeira",,17/12/1993,12345,,,
-4.1,-52.616667,4:06:00S,52:37:00W,H,FLLS,,BR,N,,,,CACHOEIRAPIRAQUARA,Cachoeira Piraquara,Cachoeira Piraquara,PIRAQUARA CACHOEIRA,"Piraquara, Cachoeira","Piraquara, Cachoeira",,17/12/1993,12345,1,,
-4.1,-52.616667,4:06:00S,52:37:00W,H,FLLS,,BR,V,,,,CACHOEIRAPIRARAQUARA,Cachoeira Piraraquara,Cachoeira Piraraquara,PIRARAQUARA CACHOEIRA,"Piraraquara, Cachoeira","Piraraquara, Cachoeira",,17/12/1993,12345,,,
-16,-39.966667,16:00:00S,39:58:00W,H,FLLS,,BR,V,,,,SALTODADIVISA,Salto da Divisa,Salto da Divisa,DIVISA SALTODA,"Divisa, Salto da","Divisa, Salto da",,17/12/1993,12345,,,
-16,-39.966667,16:00:00S,39:58:00W,H,FLLS,,BR,V,,,,SALTOGRANDE,Salto Grande,Salto Grande,GRANDE SALTO,"Grande, Salto","Grande, Salto",,17/12/1993,12345,,,
-16,-39.966667,16:00:00S,39:58:00W,H,FLLS,,BR,N,por,,Cachoeira,CACHOEIRADOSALTOGRANDE,Cachoeira do Salto Grande,Cachoeira do Salto Grande,SALTOGRANDE CACHOEIRADO,"Salto Grande, Cachoeira do","Salto Grande, Cachoeira do",,17/12/1993,12345,1,,
-8.583333,-52.466667,8:35:00S,52:28:00W,H,FLLS,,BR,N,,,,CACHOEIRADAPEDRASECA,Cachoeira da Pedra Sêca,Cachoeira da Pedra Seca,PEDRASECA CACHOEIRADA,"Pedra Sêca, Cachoeira da","Pedra Seca, Cachoeira da",,17/12/1993,12345,1,,
-8.583333,-52.466667,8:35:00S,52:28:00W,H,FLLS,,BR,V,,,,TRAVESSAODAPEDRA,Travessão da Pedra,Travessao da Pedra,PEDRA TRAVESSAODA,"Pedra, Travessão da","Pedra, Travessao da",,17/12/1993,12345,,,
-8.583333,-52.466667,8:35:00S,52:28:00W,H,FLLS,,BR,V,,,,CACHOEIRAPEDRAS,Cachoeira Pedras,Cachoeira Pedras,PEDRAS CACHOEIRA,"Pedras, Cachoeira","Pedras, Cachoeira",,17/12/1993,12345,,,
2.733333,-52.5,2:44:00N,52:30:00W,H,FLLS,,BR,N,,,,CACHOEIRAPONTAPERE,Cachoeira Pontaperé,Cachoeira Pontapere,PONTAPERE CACHOEIRA,"Pontaperé, Cachoeira","Pontapere, Cachoeira",,22/06/1994,12345,,,
2.733333,-52.5,2:44:00N,52:30:00W,H,FLLS,,BR,N,,,,IPANANTAPERE,Ipanan Tapéré,Ipanan Tapere,IPANANTAPERE,Ipanan Tapéré,Ipanan Tapere,,22/06/1994,12345,1,,
-7,-44.25,7:00:00S,44:15:00W,H,FLLS,,BR,N,,,,CACHOEIRADOESPIRITOSANTO,Cachoeira do Espírito Santo,Cachoeira do Espirito Santo,ESPIRITOSANTO CACHOEIRADO,"Espírito Santo, Cachoeira do","Espirito Santo, Cachoeira do",,17/12/1993,12345,1,,
-22.933333,-50,22:56:00S,50:00:00W,H,FLLS,,BR,N,por,,Salto,SALTOGRANDE,Salto Grande,Salto Grande,GRANDE SALTO,"Grande, Salto","Grande, Salto",,17/12/1993,12345,1,,
-13.566667,-55.25,13:34:00S,55:15:00W,H,FLLS,,BR,N,,,,SALTOGRANDE,Salto Grande,Salto Grande,GRANDE SALTO,"Grande, Salto","Grande, Salto",,17/12/1993,12345,1,,
-5.95,-55.716667,5:57:00S,55:43:00W,H,FLLS,,BR,N,,,,SALTOGRANDE,Salto Grande,Salto Grande,GRANDE SALTO,"Grande, Salto","Grande, Salto",,17/12/1993,12345,1,,
-2.15,-59.3,2:09:00S,59:18:00W,H,FLLS,,BR,N,,,,CACHOEIRAMORENA,Cachoeira Morena,Cachoeira Morena,MORENA CACHOEIRA,"Morena, Cachoeira","Morena, Cachoeira",,17/12/1993,12345,1,,
1.766667,-54.933333,1:46:00N,54:56:00W,H,FLLS,,BR,N,,,,CACHOEIRAMAXITURI,Cachoeira Maxituri,Cachoeira Maxituri,MAXITURI CACHOEIRA,"Maxituri, Cachoeira","Maxituri, Cachoeira",,17/12/1993,12345,1,,
0.9,-64.466667,0:54:00N,64:28:00W,H,FLLS,,BR,N,,,,CACHOEIRAMARARI,Cachoeira Marari,Cachoeira Marari,MARARI CACHOEIRA,"Marari, Cachoeira","Marari, Cachoeira",,17/12/1993,12345,1,,
-0.016667,-56.933333,0:01:00S,56:56:00W,H,FLLS,,BR,N,,,,CACHOEIRAQUERERO,Cachoeira Querero,Cachoeira Querero,QUERERO CACHOEIRA,"Querero, Cachoeira","Querero, Cachoeira",,17/12/1993,12345,1,,
-20.083333,-41.533333,20:05:00S,41:32:00W,H,FLLS,,BR,N,por,,Cachoeira,CACHOEIRAPRATA,Cachoeira Prata,Cachoeira Prata,PRATA CACHOEIRA,"Prata, Cachoeira","Prata, Cachoeira",,17/12/1993,12345,1,,
-5.9,-56.9,5:54:00S,56:54:00W,H,FLLS,,BR,N,,,,CACHOEIRADOSALTOGRANDE,Cachoeira do Salto Grande,Cachoeira do Salto Grande,SALTOGRANDE CACHOEIRADO,"Salto Grande, Cachoeira do","Salto Grande, Cachoeira do",,17/12/1993,12345,1,,
-3.8,-52.533333,3:48:00S,52:32:00W,H,FLLS,,BR,N,,,,CACHOEIRADOESPELHO,Cachoeira do Espelho,Cachoeira do Espelho,ESPELHO CACHOEIRADO,"Espelho, Cachoeira do","Espelho, Cachoeira do",,17/12/1993,12345,1,,
-3.8,-52.533333,3:48:00S,52:32:00W,H,FLLS,,BR,V,,,,CACHOEIRAACAIDECIMA,Cachoeira Açai de Cima,Cachoeira Acai de Cima,ACAIDECIMA CACHOEIRA,"Açai de Cima, Cachoeira","Acai de Cima, Cachoeira",,17/12/1993,12345,,,
-3.8,-52.533333,3:48:00S,52:32:00W,H,FLLS,,BR,V,,,,CACHOEIRAASSAHYDECIMA,Cachoeira Assahy de Cima,Cachoeira Assahy de Cima,ASSAHYDECIMA CACHOEIRA,"Assahy de Cima, Cachoeira","Assahy de Cima, Cachoeira",,17/12/1993,12345,,,
-3.8,-52.533333,3:48:00S,52:32:00W,H,FLLS,,BR,V,,,,CACHOEIRADOPASSAHYDECIMA,Cachoeira do Passahy de Cima,Cachoeira do Passahy de Cima,PASSAHYDECIMA CACHOEIRADO,"Passahy de Cima, Cachoeira do","Passahy de Cima, Cachoeira do",,17/12/1993,12345,,,
2.833333,-52.45,2:50:00N,52:27:00W,H,FLLS,,BR,V,,,,KANGELAROUITOU,Kangélarou Itou,Kangelarou Itou,KANGELAROUITOU,Kangélarou Itou,Kangelarou Itou,,22/06/1994,12345,,,
2.833333,-52.45,2:50:00N,52:27:00W,H,FLLS,,BR,N,,,,KANGUELAROUITOU,Kanguélarou Itou,Kanguelarou Itou,KANGUELAROUITOU,Kanguélarou Itou,Kanguelarou Itou,,22/06/1994,12345,,,
2.833333,-52.45,2:50:00N,52:27:00W,H,FLLS,,BR,N,,,,CACHOEIRAJUSTOCHERMONT,Cachoeira Justo Chermont,Cachoeira Justo Chermont,JUSTOCHERMONT CACHOEIRA,"Justo Chermont, Cachoeira","Justo Chermont, Cachoeira",,22/06/1994,12345,1,,
2.833333,-52.45,2:50:00N,52:27:00W,H,FLLS,,BR,V,,,,CHERMONT,Chermont,Chermont,CHERMONT,Chermont,Chermont,,22/06/1994,12345,,,
2.833333,-52.45,2:50:00N,52:27:00W,H,FLLS,,BR,V,,,,KANGUELAROUITO,Kanguélarou Ito,Kanguelarou Ito,KANGUELAROUITO,Kanguélarou Ito,Kanguelarou Ito,,22/06/1994,12345,,,
-15.85,-52.016667,15:51:00S,52:01:00W,H,FLLS,,BR,N,,,,CACHOEIRAOUROFINO,Cachoeira Ouro Fino,Cachoeira Ouro Fino,OUROFINO CACHOEIRA,"Ouro Fino, Cachoeira","Ouro Fino, Cachoeira",,17/12/1993,12345,1,,
0.05,-56.933333,0:03:00N,56:56:00W,H,FLLS,,BR,N,,,,CACHOEIRAPIANO,Cachoeira Piano,Cachoeira Piano,PIANO CACHOEIRA,"Piano, Cachoeira","Piano, Cachoeira",,17/12/1993,12345,1,,
